City,Date,weather_time,weather_temperature_2m_max,weather_temperature_2m_min,weather_temperature_2m_mean,weather_relative_humidity_2m_max,weather_relative_humidity_2m_min,weather_relative_humidity_2m_mean,weather_precipitation_sum,weather_rain_sum,weather_snowfall_sum,weather_wind_speed_10m_max,weather_wind_speed_10m_mean,weather_wind_direction_10m_dominant,weather_wind_gusts_10m_max,weather_pressure_msl_mean,weather_sunshine_duration
Hyderabad,2015-11-30,,23.4,20.5,21.6,91,66,83,9.5,9.5,0.0,11.5,8.0,114,23.8,1016.7,3349.93
Hyderabad,2015-12-01,,29.5,19.8,24.0,91,45,72,0.2,0.2,0.0,13.0,9.4,115,31.0,1014.6,30770.36
Hyderabad,2015-12-02,,27.7,19.8,23.6,96,51,72,0.0,0.0,0.0,16.1,11.1,130,34.6,1014.7,36614.78
Hyderabad,2015-12-03,,30.1,18.3,24.0,88,35,60,0.0,0.0,0.0,10.3,8.0,117,29.5,1014.7,37414.19
Hyderabad,2015-12-04,,30.8,18.7,24.5,87,31,59,0.0,0.0,0.0,12.2,7.9,100,30.2,1014.0,37387.2
Hyderabad,2015-12-05,,30.6,18.7,24.6,85,31,55,0.0,0.0,0.0,14.4,8.6,106,33.1,1014.3,37361.79
Hyderabad,2015-12-07,,30.5,18.1,24.1,89,32,60,0.0,0.0,0.0,12.7,7.9,91,29.9,1015.2,37276.89
Hyderabad,2015-12-08,,31.0,18.4,24.1,87,29,58,0.0,0.0,0.0,11.4,7.9,115,28.4,1015.3,37295.12
Hyderabad,2015-12-09,,30.6,17.0,23.5,90,27,58,0.0,0.0,0.0,12.2,9.6,133,31.3,1015.6,36799.09
Hyderabad,2015-12-10,,31.3,16.9,24.0,93,30,59,0.0,0.0,0.0,14.3,9.2,142,27.4,1014.6,37257.23
Hyderabad,2015-12-11,,32.7,18.6,25.8,81,32,54,0.0,0.0,0.0,13.2,8.4,180,29.2,1012.2,31598.95
Hyderabad,2015-12-12,,32.8,21.4,27.1,81,37,57,0.0,0.0,0.0,11.1,6.7,180,24.8,1011.1,36362.49
Hyderabad,2015-12-13,,32.2,21.9,27.0,83,40,60,0.0,0.0,0.0,12.5,8.5,162,23.8,1011.8,36850.21
Hyderabad,2015-12-14,,32.9,20.8,26.8,86,34,55,0.0,0.0,0.0,13.3,7.5,139,26.3,1012.7,36633.13
Hyderabad,2015-12-15,,32.9,20.6,26.4,81,30,52,0.0,0.0,0.0,16.3,9.1,127,28.8,1012.8,36651.0
Hyderabad,2015-12-16,,32.7,19.7,25.7,85,26,54,0.0,0.0,0.0,18.7,11.1,137,33.5,1013.4,36782.61
Hyderabad,2015-12-17,,31.9,18.5,24.6,91,16,53,0.0,0.0,0.0,15.5,11.4,149,37.8,1013.1,36800.25
Hyderabad,2015-12-18,,31.7,18.0,24.8,94,26,56,0.0,0.0,0.0,12.0,7.7,151,23.0,1014.1,36597.41
Hyderabad,2015-12-19,,30.8,19.1,25.1,91,34,58,0.0,0.0,0.0,14.3,10.3,121,30.6,1016.0,36618.68
Hyderabad,2015-12-20,,31.5,19.4,25.3,92,27,55,0.0,0.0,0.0,15.8,10.3,149,37.8,1015.5,36640.34
Hyderabad,2015-12-21,,30.3,20.2,25.3,86,36,58,0.0,0.0,0.0,11.3,8.8,177,27.0,1014.8,36023.47
Hyderabad,2015-12-22,,31.3,19.7,25.6,90,32,56,0.0,0.0,0.0,13.0,7.5,181,25.2,1015.6,36238.31
Hyderabad,2015-12-23,,30.2,21.3,25.7,86,36,57,0.0,0.0,0.0,11.6,6.3,179,24.1,1015.8,34565.73
Hyderabad,2015-12-24,,30.6,21.5,25.8,79,33,52,0.0,0.0,0.0,12.8,7.4,2,22.7,1015.7,36011.68
Hyderabad,2015-12-25,,27.5,17.9,22.6,51,26,36,0.0,0.0,0.0,15.7,12.2,25,34.9,1017.8,36144.79
Hyderabad,2015-12-26,,28.1,13.4,20.6,48,19,33,0.0,0.0,0.0,12.1,7.9,34,25.9,1018.4,36877.56
Hyderabad,2015-12-27,,28.8,14.8,21.5,51,19,35,0.0,0.0,0.0,10.8,9.2,52,27.4,1018.9,36801.93
Hyderabad,2015-12-28,,30.3,15.3,22.6,55,19,35,0.0,0.0,0.0,13.4,9.1,75,31.7,1019.6,36337.33
Hyderabad,2015-12-29,,32.0,14.7,23.7,67,16,36,0.0,0.0,0.0,14.3,9.5,60,33.1,1017.9,36757.39
Hyderabad,2015-12-30,,32.2,16.4,24.1,58,16,35,0.0,0.0,0.0,14.7,9.5,75,33.1,1016.4,36786.07
Hyderabad,2015-12-31,,31.8,17.8,24.4,73,23,47,0.0,0.0,0.0,14.0,8.4,100,31.7,1017.2,36626.05
Hyderabad,2016-01-01,,31.2,16.4,23.8,93,23,52,0.0,0.0,0.0,12.3,8.8,121,29.5,1018.8,36658.45
Hyderabad,2016-01-02,,30.9,17.1,24.1,80,22,45,0.0,0.0,0.0,9.0,6.6,125,21.2,1018.4,36588.46
Hyderabad,2016-01-03,,30.8,17.7,24.0,69,23,43,0.0,0.0,0.0,8.9,6.9,201,23.4,1016.9,36585.25
Hyderabad,2016-01-04,,29.6,17.5,23.5,74,30,49,0.0,0.0,0.0,8.2,6.7,88,25.6,1017.5,36491.31
Hyderabad,2016-01-05,,29.6,18.4,23.6,77,27,50,0.0,0.0,0.0,9.1,7.4,92,24.5,1016.7,36489.03
Hyderabad,2016-01-06,,29.2,17.6,23.2,87,26,53,0.0,0.0,0.0,11.5,8.1,118,25.6,1016.8,36486.76
Hyderabad,2016-01-07,,29.2,16.7,23.1,92,25,51,0.0,0.0,0.0,11.9,8.9,127,29.9,1017.5,36308.44
Hyderabad,2016-01-08,,29.5,16.3,23.1,82,21,46,0.0,0.0,0.0,8.5,7.2,122,23.0,1017.4,36482.34
Hyderabad,2016-01-09,,29.9,16.3,23.3,77,20,41,0.0,0.0,0.0,9.7,7.5,129,22.3,1015.2,36307.19
Hyderabad,2016-01-10,,29.7,17.0,23.5,66,20,37,0.0,0.0,0.0,12.2,8.4,126,29.5,1016.2,36392.39
Hyderabad,2016-01-11,,29.2,16.8,23.2,67,22,39,0.0,0.0,0.0,10.9,7.7,107,27.7,1016.5,36305.85
Hyderabad,2016-01-12,,29.2,15.6,22.7,69,21,39,0.0,0.0,0.0,9.1,6.8,107,21.6,1014.9,36389.94
Hyderabad,2016-01-13,,29.6,15.9,23.2,63,23,38,0.0,0.0,0.0,11.6,7.5,131,27.4,1013.7,36388.88
Hyderabad,2016-01-14,,29.5,18.4,23.7,68,26,44,0.0,0.0,0.0,15.3,10.3,134,34.2,1014.1,36220.01
Hyderabad,2016-01-15,,28.7,17.5,23.0,89,30,54,0.0,0.0,0.0,17.9,12.1,137,38.5,1013.6,36133.59
Hyderabad,2016-01-16,,29.2,17.4,23.5,73,26,46,0.0,0.0,0.0,17.3,10.8,145,31.0,1012.6,36302.9
Hyderabad,2016-01-17,,29.5,18.4,24.0,58,25,42,0.0,0.0,0.0,17.6,12.9,153,33.1,1012.2,36135.76
Hyderabad,2016-01-18,,28.9,17.9,23.2,82,30,53,0.0,0.0,0.0,17.6,13.3,153,35.3,1011.8,36052.2
Hyderabad,2016-01-19,,26.2,19.7,22.5,84,52,71,0.4,0.4,0.0,15.8,10.2,172,32.0,1012.4,22409.78
Hyderabad,2016-01-20,,24.5,18.5,21.3,93,51,75,1.4,1.4,0.0,9.5,6.4,119,18.4,1014.2,16020.18
Hyderabad,2016-01-21,,27.1,16.6,21.5,95,34,61,0.0,0.0,0.0,13.8,9.7,45,29.5,1015.9,36300.83
Hyderabad,2016-01-22,,27.4,16.1,21.6,57,30,43,0.0,0.0,0.0,13.5,10.4,57,30.6,1016.7,36377.0
Hyderabad,2016-01-23,,28.4,16.9,22.3,52,28,41,0.0,0.0,0.0,10.3,7.4,79,28.4,1017.4,36206.6
Hyderabad,2016-01-24,,29.0,17.1,22.9,76,32,51,0.0,0.0,0.0,12.5,7.1,112,27.4,1016.8,36047.53
Hyderabad,2016-01-25,,28.2,18.7,23.4,96,41,66,0.2,0.2,0.0,14.5,8.9,149,29.9,1015.0,34880.38
Hyderabad,2016-02-04,,32.7,18.6,25.8,64,20,38,0.0,0.0,0.0,11.0,6.6,112,23.0,1013.9,36951.99
Hyderabad,2016-02-05,,31.3,18.5,25.3,69,26,43,0.0,0.0,0.0,15.3,8.9,121,29.2,1013.8,36770.59
Hyderabad,2016-02-06,,32.0,19.7,25.7,73,25,47,0.0,0.0,0.0,16.3,12.1,143,33.5,1012.2,37049.58
Hyderabad,2016-02-07,,32.5,19.4,25.9,70,26,47,0.0,0.0,0.0,15.4,9.6,159,29.2,1013.8,36956.52
Hyderabad,2016-02-08,,31.6,20.3,26.3,80,33,53,0.0,0.0,0.0,13.7,9.9,132,27.7,1013.5,36570.35
Hyderabad,2016-02-09,,31.6,23.3,27.2,70,31,49,0.0,0.0,0.0,12.8,9.0,136,27.7,1013.2,31220.57
Hyderabad,2016-02-10,,33.4,22.0,27.7,64,26,43,0.0,0.0,0.0,18.1,11.7,179,35.3,1011.9,36855.4
Hyderabad,2016-02-11,,32.5,22.2,27.3,65,30,45,0.0,0.0,0.0,19.8,11.5,221,39.2,1011.2,36377.8
Hyderabad,2016-02-12,,32.9,21.7,27.3,80,30,51,0.0,0.0,0.0,16.3,10.2,172,29.2,1011.4,36274.47
Hyderabad,2016-02-13,,32.6,21.1,27.0,81,31,52,0.0,0.0,0.0,17.6,11.5,176,31.7,1012.0,36745.75
Hyderabad,2016-02-14,,32.4,20.7,26.7,87,31,54,0.0,0.0,0.0,17.9,11.8,143,32.8,1012.9,36651.18
Hyderabad,2016-02-15,,32.7,20.6,26.3,60,16,36,0.0,0.0,0.0,21.9,15.9,136,45.7,1014.2,38086.59
Hyderabad,2016-02-16,,32.0,18.3,25.1,92,27,54,0.0,0.0,0.0,18.5,14.9,134,40.3,1015.3,37885.8
Hyderabad,2016-02-17,,31.6,18.3,25.0,61,19,38,0.0,0.0,0.0,20.6,13.7,125,44.3,1015.8,38101.42
Hyderabad,2016-02-18,,32.6,18.2,25.5,78,17,42,0.0,0.0,0.0,18.2,12.9,130,39.2,1015.4,38642.46
Hyderabad,2016-02-19,,33.4,16.9,25.7,69,11,34,0.0,0.0,0.0,14.3,10.8,132,35.3,1015.8,37790.44
Hyderabad,2016-02-20,,35.1,18.4,27.1,78,11,35,0.0,0.0,0.0,9.5,8.0,137,25.2,1015.1,38012.88
Hyderabad,2016-02-21,,36.2,19.8,28.4,60,14,30,0.0,0.0,0.0,11.1,7.3,166,25.2,1013.2,38894.64
Hyderabad,2016-02-22,,36.2,22.2,29.4,55,23,36,0.0,0.0,0.0,16.2,9.4,175,30.2,1013.4,38575.39
Hyderabad,2016-02-23,,36.6,22.4,29.4,68,21,40,0.0,0.0,0.0,18.4,11.0,153,36.7,1012.3,38136.31
Hyderabad,2016-02-24,,35.8,21.5,28.3,79,24,46,0.0,0.0,0.0,16.5,12.6,171,34.9,1011.3,36568.05
Hyderabad,2016-02-25,,34.8,21.7,28.2,77,30,50,0.0,0.0,0.0,20.1,11.8,152,35.6,1012.0,37244.64
Hyderabad,2016-02-26,,31.6,22.0,26.7,85,45,62,0.0,0.0,0.0,18.2,13.1,138,35.6,1014.5,37233.75
Hyderabad,2016-02-27,,31.7,21.6,26.6,88,37,57,0.0,0.0,0.0,16.0,11.5,133,34.2,1015.8,37346.23
Hyderabad,2016-02-28,,32.3,21.3,26.8,88,40,58,0.5,0.5,0.0,14.0,9.6,125,31.3,1016.8,37709.2
Hyderabad,2016-02-29,,33.8,21.7,27.5,85,30,55,0.2,0.2,0.0,13.3,10.3,131,28.4,1016.3,38408.16
Hyderabad,2016-03-01,,33.0,22.2,27.6,83,32,54,0.3,0.3,0.0,13.8,8.6,131,29.2,1015.1,36415.3
Hyderabad,2016-03-02,,32.5,22.7,26.9,76,38,59,2.2,2.2,0.0,10.2,6.2,108,25.9,1015.1,38175.33
Hyderabad,2016-03-03,,33.3,22.1,27.1,86,34,59,0.2,0.2,0.0,11.3,6.9,107,27.4,1015.8,35349.06
Hyderabad,2016-03-04,,33.4,21.8,27.2,82,33,57,1.7,1.7,0.0,11.3,6.3,83,21.6,1014.4,38738.52
Hyderabad,2016-03-05,,33.7,22.3,27.4,72,30,52,1.5,1.5,0.0,9.3,6.4,120,23.0,1013.0,38758.31
Hyderabad,2016-03-06,,35.1,22.4,28.4,59,16,36,0.0,0.0,0.0,17.4,12.2,133,35.6,1011.9,40261.04
Hyderabad,2016-03-07,,34.9,20.4,27.6,59,16,36,0.0,0.0,0.0,15.8,12.8,140,35.3,1011.8,40322.06
Hyderabad,2016-03-08,,35.5,20.4,27.9,54,12,32,0.0,0.0,0.0,14.8,10.6,145,29.5,1011.2,40383.02
Hyderabad,2016-03-09,,34.8,22.5,28.5,61,17,35,0.0,0.0,0.0,15.8,9.0,137,27.7,1011.7,31840.18
Hyderabad,2016-03-10,,37.1,22.9,29.7,61,15,35,0.0,0.0,0.0,14.6,10.9,127,29.2,1012.1,35893.35
Hyderabad,2016-03-11,,36.9,22.8,30.1,53,14,32,0.0,0.0,0.0,15.0,11.0,128,34.9,1012.6,40476.69
Hyderabad,2016-03-12,,37.6,23.6,30.5,60,13,33,0.0,0.0,0.0,19.6,13.7,150,40.0,1010.9,40625.38
Hyderabad,2016-03-13,,36.7,21.9,29.6,71,20,44,0.0,0.0,0.0,15.5,8.1,193,31.7,1010.9,40573.14
Hyderabad,2016-03-14,,34.8,24.3,28.5,90,27,62,0.2,0.2,0.0,18.1,8.4,140,35.6,1011.6,40147.88
Hyderabad,2016-03-15,,33.1,22.5,27.6,92,40,66,0.6,0.6,0.0,16.8,12.2,136,31.0,1011.7,37912.92
Hyderabad,2016-03-16,,36.4,23.6,29.5,86,22,53,0.0,0.0,0.0,16.9,10.3,162,31.0,1010.8,40863.36
Hyderabad,2016-03-19,,37.8,24.6,31.2,78,23,45,0.0,0.0,0.0,12.8,8.1,309,33.5,1010.7,40250.0
Hyderabad,2016-03-20,,38.1,22.9,31.5,57,18,32,0.0,0.0,0.0,15.5,9.5,2,32.8,1010.9,41101.1
Hyderabad,2016-03-21,,38.4,23.3,31.5,48,14,26,0.0,0.0,0.0,14.3,9.7,333,31.3,1010.0,41160.7
Hyderabad,2016-03-22,,38.2,22.4,30.9,28,10,18,0.0,0.0,0.0,12.2,8.7,355,30.2,1008.5,41220.29
Hyderabad,2016-03-23,,37.7,22.8,30.9,39,19,27,0.0,0.0,0.0,13.0,9.0,82,32.0,1009.5,41279.82
Hyderabad,2016-03-24,,37.7,23.5,31.1,77,19,39,0.0,0.0,0.0,12.1,9.1,107,29.5,1011.8,41339.26
Hyderabad,2016-03-25,,38.2,23.1,31.2,69,16,38,0.0,0.0,0.0,13.0,9.7,131,27.7,1012.8,41398.58
Hyderabad,2016-03-26,,38.1,23.4,30.9,77,18,42,0.0,0.0,0.0,14.7,11.3,139,32.0,1012.3,41457.72
Hyderabad,2016-03-27,,37.8,24.7,31.2,58,17,36,0.0,0.0,0.0,14.8,11.8,156,32.8,1011.5,41516.66
Hyderabad,2016-03-28,,35.9,22.4,29.3,69,20,42,0.0,0.0,0.0,16.9,12.5,121,37.4,1013.1,41575.37
Hyderabad,2016-03-29,,36.8,23.1,30.3,65,21,39,0.0,0.0,0.0,13.8,8.0,165,26.6,1012.3,40736.45
Hyderabad,2016-03-30,,36.2,24.2,30.5,75,24,44,0.5,0.5,0.0,14.8,9.5,173,25.9,1012.2,40910.39
Hyderabad,2016-03-31,,37.1,23.8,30.4,75,24,46,0.0,0.0,0.0,16.5,10.3,173,32.0,1011.3,41084.52
Hyderabad,2016-04-01,,37.5,23.5,30.9,78,19,42,0.0,0.0,0.0,13.6,7.9,153,27.4,1009.3,41806.97
Hyderabad,2016-04-04,,38.4,25.7,32.4,69,21,39,0.0,0.0,0.0,14.6,9.3,166,31.7,1009.4,41939.26
Hyderabad,2016-04-05,,37.1,25.8,31.4,67,21,41,0.0,0.0,0.0,12.3,7.1,111,26.6,1009.6,41364.43
Hyderabad,2016-04-06,,38.1,24.0,31.6,71,15,35,0.0,0.0,0.0,15.8,9.7,127,28.4,1010.2,41962.14
Hyderabad,2016-04-07,,38.2,25.3,31.7,57,15,31,0.0,0.0,0.0,16.1,9.3,103,28.4,1009.8,41973.47
Hyderabad,2016-04-08,,38.2,23.8,31.2,64,18,36,0.0,0.0,0.0,17.6,13.4,141,32.4,1009.6,41984.77
Hyderabad,2016-04-09,,38.1,23.4,30.8,71,16,37,0.0,0.0,0.0,17.1,14.5,140,38.9,1010.4,41996.06
Hyderabad,2016-04-10,,38.6,24.4,31.6,69,17,36,0.0,0.0,0.0,16.3,11.1,144,29.2,1011.1,42007.36
Hyderabad,2016-04-11,,39.3,25.0,32.5,53,15,30,0.0,0.0,0.0,12.2,7.4,172,25.9,1009.8,42018.71
Hyderabad,2016-04-12,,39.9,26.8,33.5,39,15,24,0.0,0.0,0.0,12.8,7.0,205,29.9,1008.0,41769.54
Hyderabad,2016-04-13,,40.3,26.6,33.8,59,17,33,0.0,0.0,0.0,13.0,9.1,289,28.8,1006.1,42033.9
Hyderabad,2016-04-14,,38.5,27.8,33.4,69,25,41,0.0,0.0,0.0,15.6,7.4,120,23.8,1006.9,41776.24
Hyderabad,2016-04-15,,39.9,26.3,33.5,83,22,45,0.0,0.0,0.0,17.9,9.7,142,28.1,1008.3,41385.97
Hyderabad,2016-04-16,,40.2,27.5,33.9,69,21,41,0.0,0.0,0.0,15.7,10.7,168,35.3,1007.7,41914.8
Hyderabad,2016-04-17,,39.5,27.9,33.8,70,23,42,0.0,0.0,0.0,16.8,9.7,164,28.4,1007.3,41522.84
Hyderabad,2016-04-18,,38.6,27.2,32.6,76,23,46,0.1,0.1,0.0,17.9,10.1,139,34.6,1008.3,39364.05
Hyderabad,2016-04-19,,39.7,24.6,32.2,85,16,43,0.0,0.0,0.0,14.4,12.7,135,30.6,1008.9,42114.06
Hyderabad,2016-04-20,,40.1,24.6,32.7,84,17,42,0.0,0.0,0.0,13.5,9.9,146,28.1,1009.8,42126.93
Hyderabad,2016-04-21,,39.7,27.0,34.0,67,21,37,0.0,0.0,0.0,14.4,8.6,192,32.0,1007.8,42140.09
Hyderabad,2016-04-22,,41.5,29.9,35.7,41,15,25,0.0,0.0,0.0,11.7,8.5,289,32.8,1006.0,42153.57
Hyderabad,2016-04-23,,40.3,28.7,34.6,27,12,19,0.0,0.0,0.0,19.4,13.5,312,39.2,1005.2,41675.23
Hyderabad,2016-04-26,,40.5,28.0,33.6,73,21,44,2.1,2.1,0.0,16.8,10.8,138,38.2,1008.1,41821.73
Hyderabad,2016-04-27,,39.7,26.6,33.3,79,20,44,0.0,0.0,0.0,16.3,10.9,141,30.6,1008.3,42225.66
Hyderabad,2016-04-28,,39.8,26.9,33.6,66,19,37,0.0,0.0,0.0,12.4,7.0,139,34.6,1007.6,41147.27
Hyderabad,2016-04-29,,40.6,27.1,34.3,64,17,34,0.0,0.0,0.0,14.6,9.0,165,37.8,1008.0,40784.49
Hyderabad,2016-04-30,,40.6,28.5,33.6,51,17,35,0.9,0.9,0.0,14.4,6.3,167,38.5,1008.2,40029.91
Hyderabad,2016-05-01,,39.9,27.9,33.5,55,20,37,0.6,0.6,0.0,14.2,8.1,176,35.6,1007.6,41826.25
Hyderabad,2016-05-02,,40.3,28.4,33.6,44,19,33,3.1,3.1,0.0,18.1,7.8,193,29.9,1007.5,41135.42
Hyderabad,2016-05-03,,39.8,27.4,32.2,63,21,42,2.4,2.4,0.0,14.8,9.1,142,36.7,1007.7,39956.91
Hyderabad,2016-05-04,,39.0,25.9,30.6,69,23,50,1.5,1.5,0.0,15.6,10.0,180,39.2,1008.8,41969.3
Hyderabad,2016-05-05,,36.5,25.6,30.8,73,33,52,0.8,0.8,0.0,14.2,9.4,156,31.0,1008.9,42464.42
Hyderabad,2016-05-06,,33.7,23.3,29.2,84,41,57,2.1,2.1,0.0,18.0,10.2,127,38.9,1009.9,42388.57
Hyderabad,2016-05-07,,35.8,24.8,30.2,78,30,52,0.0,0.0,0.0,12.3,6.7,137,25.9,1008.6,42114.64
Hyderabad,2016-05-08,,36.3,26.2,30.3,75,30,55,1.1,1.1,0.0,14.3,10.1,157,38.5,1009.4,42414.87
Hyderabad,2016-05-09,,36.1,25.3,29.6,75,30,57,2.2,2.2,0.0,9.8,6.2,81,28.8,1009.4,41786.43
Hyderabad,2016-05-10,,35.2,25.1,29.7,82,37,59,1.8,1.8,0.0,10.0,5.7,166,21.2,1009.8,42631.36
Hyderabad,2016-05-11,,36.2,25.9,30.6,72,33,53,0.5,0.5,0.0,10.8,6.0,203,25.6,1008.8,42742.16
Hyderabad,2016-05-12,,37.8,26.2,31.9,72,29,48,0.0,0.0,0.0,13.1,6.6,182,27.7,1006.2,42760.26
Hyderabad,2016-05-13,,38.7,27.7,33.3,59,28,41,0.0,0.0,0.0,11.3,6.3,196,23.8,1006.0,42608.98
Hyderabad,2016-05-14,,39.1,27.8,33.7,59,25,40,0.4,0.4,0.0,21.1,7.9,148,32.0,1007.0,42511.92
Hyderabad,2016-05-15,,38.3,27.2,32.6,64,31,46,0.3,0.3,0.0,19.5,11.3,166,38.9,1007.8,42812.87
Hyderabad,2016-05-16,,38.2,26.6,32.2,65,25,45,0.0,0.0,0.0,16.1,10.5,141,31.3,1005.8,42549.53
Hyderabad,2016-05-17,,36.6,26.3,31.4,72,32,51,0.0,0.0,0.0,18.2,11.2,139,34.2,1004.0,39600.0
Hyderabad,2016-05-18,,35.1,26.3,30.0,77,38,59,0.3,0.3,0.0,17.9,10.0,126,34.9,1002.4,24826.58
Hyderabad,2016-05-19,,33.1,26.9,29.6,79,50,64,1.0,1.0,0.0,19.8,10.7,214,36.4,1001.4,90.93
Hyderabad,2016-05-20,,37.5,25.2,30.3,85,31,60,1.0,1.0,0.0,26.9,21.1,255,53.6,1001.0,31880.75
Hyderabad,2016-05-21,,39.5,27.4,33.0,61,25,42,0.0,0.0,0.0,27.3,20.5,274,50.0,1002.7,42927.39
Hyderabad,2016-05-22,,40.2,27.8,33.6,58,16,33,0.0,0.0,0.0,24.8,18.7,282,49.7,1004.3,43258.08
Hyderabad,2016-05-23,,39.3,27.5,33.4,58,20,35,0.0,0.0,0.0,26.2,20.7,283,50.8,1005.4,43279.54
Hyderabad,2016-05-24,,38.4,28.5,33.7,55,24,36,0.0,0.0,0.0,24.3,17.2,298,47.9,1004.9,42270.96
Hyderabad,2016-05-25,,38.4,28.8,33.6,58,24,36,0.0,0.0,0.0,26.4,19.1,286,49.3,1004.4,42724.44
Hyderabad,2016-05-26,,39.2,28.4,33.7,59,22,36,0.0,0.0,0.0,20.6,15.4,284,44.3,1005.1,43238.36
Hyderabad,2016-05-27,,38.5,29.2,33.8,57,24,37,0.0,0.0,0.0,23.1,16.0,292,47.5,1005.7,43259.13
Hyderabad,2016-05-28,,38.1,29.5,33.8,54,28,38,0.0,0.0,0.0,21.7,13.5,289,44.3,1005.5,43279.74
Hyderabad,2016-05-29,,37.1,28.9,32.8,56,29,42,0.0,0.0,0.0,23.1,16.4,264,45.4,1005.3,43300.16
Hyderabad,2016-08-09,,28.1,22.5,25.4,86,63,75,0.0,0.0,0.0,27.6,20.7,261,52.9,1006.7,35003.04
Hyderabad,2016-08-10,,28.1,22.7,25.4,85,64,74,0.1,0.1,0.0,29.1,20.0,263,56.9,1007.3,35096.03
Hyderabad,2016-08-11,,28.8,22.5,25.6,87,60,74,0.0,0.0,0.0,25.3,18.2,267,48.6,1008.4,40625.43
Hyderabad,2016-09-02,,28.7,22.5,25.3,89,66,79,2.4,2.4,0.0,18.8,13.7,267,38.9,1007.5,33698.94
Hyderabad,2016-09-03,,27.2,22.7,24.8,89,66,79,1.9,1.9,0.0,17.1,13.0,274,40.7,1007.6,18588.47
Hyderabad,2016-09-04,,27.4,23.1,25.2,84,62,73,0.0,0.0,0.0,19.7,14.1,282,41.0,1009.0,25236.05
Hyderabad,2016-09-06,,28.5,21.5,24.6,81,53,69,0.0,0.0,0.0,19.5,13.4,296,41.8,1010.1,40125.58
Hyderabad,2016-09-07,,28.0,21.6,24.6,83,55,70,0.0,0.0,0.0,20.6,13.5,298,43.2,1009.2,40486.13
Hyderabad,2016-09-08,,28.6,21.5,24.9,86,61,74,0.2,0.2,0.0,17.1,12.4,300,41.4,1009.0,39600.0
Hyderabad,2016-09-10,,24.6,22.7,23.5,92,85,90,24.9,24.9,0.0,16.5,13.5,303,31.0,1008.7,0.0
Hyderabad,2016-09-11,,25.4,22.1,23.1,93,79,90,22.1,22.1,0.0,20.8,14.4,310,35.3,1007.7,3307.85
Hyderabad,2016-09-12,,24.7,22.5,23.4,92,82,88,11.4,11.4,0.0,22.5,16.4,310,39.2,1006.8,4710.53
Hyderabad,2016-09-13,,24.3,20.9,22.3,95,84,90,33.4,33.4,0.0,20.7,16.1,310,38.2,1007.2,4012.52
Hyderabad,2016-09-14,,25.4,22.0,23.0,99,87,95,15.5,15.5,0.0,14.9,10.7,318,28.8,1006.4,1441.22
Hyderabad,2016-09-15,,25.9,21.6,23.2,99,85,95,17.1,17.1,0.0,12.9,9.8,295,23.4,1005.5,13054.68
Hyderabad,2016-09-16,,27.3,22.2,24.0,99,74,89,6.6,6.6,0.0,14.4,8.2,262,30.2,1005.3,19346.91
Hyderabad,2016-09-20,,27.5,22.2,24.1,94,71,84,5.4,5.4,0.0,22.9,16.3,290,44.3,1007.0,25703.95
Hyderabad,2016-09-21,,25.1,21.8,23.0,98,84,94,16.5,16.5,0.0,17.8,13.3,298,32.0,1007.0,0.0
Hyderabad,2016-09-22,,24.9,21.8,23.1,98,90,95,17.9,17.9,0.0,18.1,15.1,301,34.9,1006.7,0.0
Hyderabad,2016-09-23,,23.0,21.9,22.5,99,94,98,46.1,46.1,0.0,19.1,15.4,302,34.6,1004.3,0.0
Hyderabad,2016-09-25,,25.9,22.0,23.4,99,81,92,7.2,7.2,0.0,23.2,14.9,300,43.2,1003.7,3670.88
Hyderabad,2016-09-26,,27.0,22.3,24.1,98,80,91,18.2,18.2,0.0,19.5,12.0,309,37.1,1006.2,11667.03
Hyderabad,2016-09-27,,28.1,22.6,24.2,96,76,90,9.7,9.7,0.0,16.5,11.6,301,37.1,1007.4,17277.66
Hyderabad,2016-09-28,,29.4,22.8,25.8,94,68,83,0.7,0.7,0.0,14.5,11.0,310,38.2,1006.4,35220.99
Hyderabad,2016-09-29,,29.5,23.4,26.0,93,69,82,0.7,0.7,0.0,18.1,12.1,305,33.8,1005.8,33935.93
Hyderabad,2016-09-30,,28.5,23.0,25.3,91,70,82,0.7,0.7,0.0,18.9,13.4,303,37.8,1005.3,35420.84
Hyderabad,2016-10-01,,26.8,22.3,23.4,95,76,91,22.1,22.1,0.0,16.2,11.7,266,30.6,1006.2,7643.6
Hyderabad,2016-10-02,,27.9,21.9,24.3,94,73,86,2.5,2.5,0.0,14.5,10.8,239,35.3,1008.7,33216.76
Hyderabad,2016-10-03,,28.3,20.6,24.5,93,60,76,0.0,0.0,0.0,16.9,10.3,231,36.0,1009.2,39600.0
Hyderabad,2016-10-04,,28.4,22.3,24.5,88,60,77,0.0,0.0,0.0,14.8,10.1,254,36.0,1009.3,25164.2
Hyderabad,2016-10-05,,27.7,21.7,24.6,91,62,77,0.0,0.0,0.0,19.8,14.7,278,39.6,1008.9,39600.0
Hyderabad,2016-10-06,,27.8,22.6,24.8,88,67,78,0.4,0.4,0.0,15.6,12.5,289,34.6,1008.9,34862.65
Hyderabad,2016-10-07,,28.6,22.2,25.1,87,66,78,1.1,1.1,0.0,16.9,11.1,290,37.4,1008.8,34995.07
